symbol,name,report_year,disclosure_date,pdf_title,pdf_url,buy_date,sell_date,future_return
600327,大东方,2023,2024-04-20,大东方2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600327&announcementId=1219694070&orgId=gssh0600327&announcementTime=2024-04-20,2024-04-22,2024-07-19,-0.099197
600328,中盐化工,2023,2024-04-18,600328_中盐化工_2023年_年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600328&announcementId=1219649785&orgId=gssh0600328&announcementTime=2024-04-18,2024-04-19,2024-07-18,-0.02884
600329,达仁堂,2023,2024-03-30,达仁堂2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600329&announcementId=1219467121&orgId=gssh0600329&announcementTime=2024-03-30,2024-04-01,2024-07-02,0.137271
600330,天通股份,2023,2024-04-16,天通股份2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600330&announcementId=1219618231&orgId=gssh0600330&announcementTime=2024-04-16,2024-04-17,2024-07-16,-0.069991
600331,宏达股份,2023,2024-04-30,宏达股份2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600331&announcementId=1219928066&orgId=gssh0600331&announcementTime=2024-04-30,2024-05-06,2024-07-30,-0.111111
600332,白云山,2023,2024-03-16,广州白云山医药集团股份有限公司2023年年度报告全文,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600332&announcementId=1219314341&orgId=gssh0600332&announcementTime=2024-03-16,2024-03-18,2024-06-18,0.040195
600333,长春燃气,2023,2024-04-13,长春燃气2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600333&announcementId=1219599962&orgId=gssh0600333&announcementTime=2024-04-13,2024-04-15,2024-07-12,-0.124558
600335,国机汽车,2023,2024-04-26,国机汽车2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600335&announcementId=1219832564&orgId=gssh0600335&announcementTime=2024-04-26,2024-04-29,2024-07-26,-0.156833
600336,澳柯玛,2023,2024-04-27,澳柯玛2023年年度报告全文,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600336&announcementId=1219875459&orgId=gssh0600336&announcementTime=2024-04-27,2024-04-29,2024-07-26,-0.076825
600337,美克家居,2023,2024-04-29,美克国际家居用品股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600337&announcementId=1219890425&orgId=gssh0600337&announcementTime=2024-04-29,2024-04-30,2024-07-29,-0.370294
600338,西藏珠峰,2023,2024-04-30,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600338&announcementId=1219928355&orgId=gssh0600338&announcementTime=2024-04-30,2024-05-06,2024-07-30,-0.115927
600339,中油工程,2023,2024-04-12,中油工程2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600339&announcementId=1219584189&orgId=gssh0600339&announcementTime=2024-04-12,2024-04-15,2024-07-12,-0.053748
